Fc4_KU7+PEG_H4 [0.078]_X	Fc4_KU7+PEG_H4 [0.078]_Y	Fc4_KU7+PEG_H4 [0.156]_X	Fc4_KU7+PEG_H4 [0.156]_Y	Fc4_KU7+PEG_H4 [0.313]_X	Fc4_KU7+PEG_H4 [0.313]_Y	Fc4_KU7+PEG_H4 [0.625]_X	Fc4_KU7+PEG_H4 [0.625]_Y	Fc4_KU7+PEG_H4 [1.25]_X	Fc4_KU7+PEG_H4 [1.25]_Y	Fc4_KU7+PEG_H4 [2.5]_X	Fc4_KU7+PEG_H4 [2.5]_Y	Fc4_KU7+PEG_H4 [5]_X	Fc4_KU7+PEG_H4 [5]_Y	Fit on Fc4_KU7+PEG_H4 [0.078]_X	Fit on Fc4_KU7+PEG_H4 [0.078]_Y	Fit on Fc4_KU7+PEG_H4 [0.156]_X	Fit on Fc4_KU7+PEG_H4 [0.156]_Y	Fit on Fc4_KU7+PEG_H4 [0.313]_X	Fit on Fc4_KU7+PEG_H4 [0.313]_Y	Fit on Fc4_KU7+PEG_H4 [0.625]_X	Fit on Fc4_KU7+PEG_H4 [0.625]_Y	Fit on Fc4_KU7+PEG_H4 [1.25]_X	Fit on Fc4_KU7+PEG_H4 [1.25]_Y	Fit on Fc4_KU7+PEG_H4 [2.5]_X	Fit on Fc4_KU7+PEG_H4 [2.5]_Y	Fit on Fc4_KU7+PEG_H4 [5]_X	Fit on Fc4_KU7+PEG_H4 [5]_Y
21.2	8.31445	21.2	11.1777	21.2	18.4199	21.2	31.5313	21.2	65.1172	21.2	99.2871	21.2	161.666														
21.3	8.34766	21.3	11.2305	21.3	18.502	21.3	31.6738	21.3	65.3398	21.3	99.6387	21.3	162.188														
21.4	8.37695	21.4	11.2793	21.4	18.5703	21.4	31.8027	21.4	65.5605	21.4	99.959	21.4	162.697														
21.5	8.38672	21.5	11.3203	21.5	18.6406	21.5	31.9434	21.5	65.8105	21.5	100.279	21.5	163.207														
21.6	8.41797	21.6	11.3496	21.6	18.7109	21.6	32.0527	21.6	66.0391	21.6	100.578	21.6	163.717														
21.7	8.42773	21.7	11.3887	21.7	18.7715	21.7	32.1836	21.7	66.2598	21.7	100.928	21.7	164.217														
21.8	8.45703	21.8	11.4297	21.8	18.8516	21.8	32.3027	21.8	66.4902	21.8	101.258	21.8	164.707														
21.9	8.47656	21.9	11.459	21.9	18.9219	21.9	32.4336	21.9	66.7207	21.9	101.578	21.9	165.197														
22	8.50586	22	11.5	22	19	22	32.5625	22	66.9688	22	101.908	22	165.717														
22.1	8.53711	22.1	11.5293	22.1	19.0703	22.1	32.6719	22.1	67.209	22.1	102.229	22.1	166.217														
22.2	8.55664	22.2	11.5801	22.2	19.1309	22.2	32.8125	22.2	67.4297	22.2	102.539	22.2	166.717														
22.3	8.57617	22.3	11.6094	22.3	19.2109	22.3	32.9336	22.3	67.6602	22.3	102.857	22.3	167.197														
22.4	8.60742	22.4	11.6484	22.4	19.2715	22.4	33.0527	22.4	67.9004	22.4	103.158	22.4	167.678														
22.5	8.63672	22.5	11.6992	22.5	19.3516	22.5	33.1934	22.5	68.1602	22.5	103.479	22.5	168.178														
22.6	8.65625	22.6	11.7383	22.6	19.4102	22.6	33.3027	22.6	68.3789	22.6	103.799	22.6	168.666														
22.7	8.6875	22.7	11.7598	22.7	19.4902	22.7	33.4434	22.7	68.5801	22.7	104.107	22.7	169.146														
22.8	8.70703	22.8	11.8086	22.8	19.5801	22.8	33.5723	22.8	68.8301	22.8	104.408	22.8	169.656														
22.9	8.73633	22.9	11.8496	22.9	19.6406	22.9	33.7129	22.9	69.0586	22.9	104.697	22.9	170.146														
23	8.75586	23	11.8887	23	19.7012	23	33.832	23	69.2598	23	104.988	23	170.646														
23.1	8.77539	23.1	11.9297	23.1	19.7813	23.1	33.9531	23.1	69.4785	23.1	105.287	23.1	171.117														
23.2	8.80664	23.2	11.9883	23.2	19.8711	23.2	34.1016	23.2	69.709	23.2	105.598	23.2	171.617														
23.3	8.83594	23.3	12.0195	23.3	19.9297	23.3	34.2129	23.3	69.9395	23.3	105.908	23.3	172.105														
23.4	8.85547	23.4	12.0586	23.4	20.0098	23.4	34.3516	23.4	70.1797	23.4	106.227	23.4	172.596														
23.5	8.87695	23.5	12.0781	23.5	20.0703	23.5	34.4727	23.5	70.3887	23.5	106.518	23.5	173.086														
23.6	8.89648	23.6	12.1191	23.6	20.1309	23.6	34.6016	23.6	70.5898	23.6	106.807	23.6	173.566														
23.7	8.90625	23.7	12.1582	23.7	20.2109	23.7	34.7227	23.7	70.7891	23.7	107.088	23.7	174.047														
23.8	8.93555	23.8	12.209	23.8	20.2793	23.8	34.8418	23.8	71.0195	23.8	107.387	23.8	174.525														
23.9	8.95508	23.9	12.248	23.9	20.3496	23.9	34.9824	23.9	71.2383	23.9	107.678	23.9	175.006														
24	8.98633	24	12.2988	24	20.4395	24	35.1211	24	71.4785	24	107.996	24	175.486														
24.1	9.01563	24.1	12.3379	24.1	20.5098	24.1	35.2422	24.1	71.709	24.1	108.307	24.1	175.945														
24.2	9.03516	24.2	12.3691	24.2	20.5703	24.2	35.3711	24.2	71.9492	24.2	108.607	24.2	176.426														
24.3	9.06641	24.3	12.3984	24.3	20.6289	24.3	35.502	24.3	72.1484	24.3	108.906	24.3	176.875														
24.4	9.0957	24.4	12.4473	24.4	20.6992	24.4	35.6504	24.4	72.3691	24.4	109.197	24.4	177.346														
24.5	9.10547	24.5	12.4785	24.5	20.7402	24.5	35.7715	24.5	72.5781	24.5	109.467	24.5	177.816														
24.6	9.14453	24.6	12.5371	24.6	20.8398	24.6	35.9004	24.6	72.8086	24.6	109.768	24.6	178.295														
24.7	9.16602	24.7	12.5781	24.7	20.9004	24.7	36.041	24.7	73.0391	24.7	110.076	24.7	178.775														
24.8	9.19531	24.8	12.6172	24.8	20.9688	24.8	36.1719	24.8	73.248	24.8	110.377	24.8	179.246														
24.9	9.23438	24.9	12.6777	24.9	21.0391	24.9	36.3105	24.9	73.4785	24.9	110.686	24.9	179.736														
25	9.25586	25	12.707	25	21.0996	25	36.4512	25	73.6875	25	110.967	25	180.205														
25.1	9.27539	25.1	12.7383	25.1	21.1699	25.1	36.5605	25.1	73.8887	25.1	111.246	25.1	180.686														
25.2	9.30469	25.2	12.7773	25.2	21.2383	25.2	36.6719	25.2	74.0781	25.2	111.527	25.2	181.166														
25.3	9.32422	25.3	12.8184	25.3	21.3184	25.3	36.791	25.3	74.2988	25.3	111.816	25.3	181.645														
25.4	9.35547	25.4	12.8574	25.4	21.3984	25.4	36.9004	25.4	74.5176	25.4	112.086	25.4	182.125														
25.5	9.375	25.5	12.8984	25.5	21.459	25.5	37.0313	25.5	74.7383	25.5	112.367	25.5	182.596														
25.6	9.4043	25.6	12.9375	25.6	21.5293	25.6	37.1602	25.6	74.9277	25.6	112.656	25.6	183.055														
25.7	9.4375	25.7	12.9902	25.7	21.5918	25.7	37.3125	25.7	75.1504	25.7	112.947	25.7	183.527														
25.8	9.4668	25.8	13.0293	25.8	21.6719	25.8	37.4336	25.8	75.3691	25.8	113.229	25.8	183.986														
25.9	9.49609	25.9	13.0801	25.9	21.7402	25.9	37.5625	25.9	75.5898	25.9	113.527	25.9	184.467														
26	9.52734	26	13.1191	26	21.8203	26	37.6934	26	75.8086	26	113.799	26	184.947														
26.1	9.54688	26.1	13.1602	26.1	21.8809	26.1	37.8223	26.1	76.0195	26.1	114.088	26.1	185.428														
26.2	9.57617	26.2	13.1992	26.2	21.9512	26.2	37.9531	26.2	76.2285	26.2	114.348	26.2	185.896														
26.3	9.5957	26.3	13.2285	26.3	22	26.3	38.0918	26.3	76.4688	26.3	114.629	26.3	186.367														
26.4	9.62695	26.4	13.2793	26.4	22.0801	26.4	38.2422	26.4	76.6797	26.4	114.908	26.4	186.848														
26.5	9.63672	26.5	13.3086	26.5	22.1211	26.5	38.3633	26.5	76.8887	26.5	115.168	26.5	187.307														
26.6	9.66602	26.6	13.3594	26.6	22.2207	26.6	38.4922	26.6	77.0898	26.6	115.467	26.6	187.787														
26.7	9.68555	26.7	13.4082	26.7	22.2813	26.7	38.6113	26.7	77.3086	26.7	115.748	26.7	188.246														
26.8	9.7168	26.8	13.4297	26.8	22.3613	26.8	38.7227	26.8	77.5	26.8	116.027	26.8	188.707														
26.9	9.73633	26.9	13.4785	26.9	22.4102	26.9	38.8516	26.9	77.6992	26.9	116.287	26.9	189.166														
27	9.76563	27	13.5098	27	22.4707	27	38.9727	27	77.9102	27	116.559	27	189.617														
27.1	9.78711	27.1	13.5586	27.1	22.5313	27.1	39.0918	27.1	78.1289	27.1	116.838	27.1	190.066														
27.2	9.81641	27.2	13.5996	27.2	22.6211	27.2	39.2324	27.2	78.3281	27.2	117.107	27.2	190.537														
27.3	9.83594	27.3	13.6387	27.3	22.6699	27.3	39.3516	27.3	78.5391	27.3	117.387	27.3	190.986														
27.4	9.85547	27.4	13.668	27.4	22.75	27.4	39.4824	27.4	78.7188	27.4	117.658	27.4	191.436														
27.5	9.88672	27.5	13.7188	27.5	22.8105	27.5	39.6016	27.5	78.9082	27.5	117.928	27.5	191.877														
27.6	9.91602	27.6	13.7578	27.6	22.9004	27.6	39.7324	27.6	79.1191	27.6	118.217	27.6	192.346														
27.7	9.94531	27.7	13.7988	27.7	22.9492	27.7	39.8516	27.7	79.3281	27.7	118.486	27.7	192.797														
27.8	9.9668	27.8	13.8281	27.8	23.0195	27.8	39.9824	27.8	79.5195	27.8	118.727	27.8	193.246														
27.9	9.98633	27.9	13.8594	27.9	23.0898	27.9	40.1309	27.9	79.7383	27.9	118.986	27.9	193.695														
28	10.0254	28	13.9082	28	23.1895	28	40.2715	28	79.959	28	119.287	28	194.156														
28.1	10.0449	28.1	13.9375	28.1	23.2598	28.1	40.3906	28.1	80.1582	28.1	119.547	28.1	194.615														
28.2	10.0762	28.2	13.9883	28.2	23.3301	28.2	40.5215	28.2	80.3594	28.2	119.816	28.2	195.066														
28.3	10.1152	28.3	14.0371	28.3	23.4004	28.3	40.6504	28.3	80.5684	28.3	120.117	28.3	195.525														
28.4	10.1348	28.4	14.0781	28.4	23.4688	28.4	40.7813	28.4	80.7578	28.4	120.396	28.4	195.977														
28.5	10.166	28.5	14.1172	28.5	23.5293	28.5	40.9102	28.5	80.959	28.5	120.676	28.5	196.436														
28.6	10.1855	28.6	14.1582	28.6	23.5898	28.6	41.041	28.6	81.1582	28.6	120.947	28.6	196.906														
28.7	10.2051	28.7	14.1973	28.7	23.6699	28.7	41.1602	28.7	81.3379	28.7	121.227	28.7	197.346														
28.8	10.2344	28.8	14.2285	28.8	23.7285	28.8	41.2813	28.8	81.5273	28.8	121.496	28.8	197.795														
28.9	10.2559	28.9	14.2578	28.9	23.7695	28.9	41.4004	28.9	81.7285	28.9	121.777	28.9	198.236														
29	10.2871	29	14.3086	29	23.8418	29	41.5332	29	81.9102	29	122.068	29	198.707														
29.1	10.3164	29.1	14.3398	29.1	23.9004	29.1	41.6426	29.1	82.0898	29.1	122.309	29.1	199.158														
29.2	10.3379	29.2	14.3789	29.2	23.9512	29.2	41.7734	29.2	82.25	29.2	122.578	29.2	199.598														
29.3	10.377	29.3	14.4297	29.3	24.0215	29.3	41.9121	29.3	82.4297	29.3	122.838	29.3	200.037														
29.4	10.4063	29.4	14.4688	29.4	24.0918	29.4	42.0137	29.4	82.6289	29.4	123.068	29.4	200.486														
29.5	10.4277	29.5	14.5	29.5	24.1504	29.5	42.1523	29.5	82.8301	29.5	123.338	29.5	200.938														
29.6	10.4668	29.6	14.5488	29.6	24.25	29.6	42.293	29.6	83.0293	29.6	123.588	29.6	201.377														
29.7	10.5059	29.7	14.5996	29.7	24.3301	29.7	42.4219	29.7	83.25	29.7	123.867	29.7	201.826														
29.8	10.5273	29.8	14.6484	29.8	24.4004	29.8	42.5625	29.8	83.4492	29.8	124.098	29.8	202.277														
29.9	10.5566	29.9	14.6992	29.9	24.4902	29.9	42.6914	29.9	83.6484	29.9	124.357	29.9	202.727														
30	10.5859	30	14.7383	30	24.5703	30	42.832	30	83.8398	30	124.617	30	203.178														
30.1	10.6172	30.1	14.7793	30.1	24.6309	30.1	42.9531	30.1	84.0488	30.1	124.857	30.1	203.607														
30.2	10.6563	30.2	14.8184	30.2	24.7012	30.2	43.0918	30.2	84.2695	30.2	125.127	30.2	204.057														
30.3	10.6953	30.3	14.8594	30.3	24.7793	30.3	43.2109	30.3	84.4785	30.3	125.387	30.3	204.516														
30.4	10.7168	30.4	14.8984	30.4	24.8203	30.4	43.3223	30.4	84.668	30.4	125.646	30.4	204.947														
30.5	10.7461	30.5	14.9395	30.5	24.8906	30.5	43.4316	30.5	84.8496	30.5	125.918	30.5	205.387														
30.6	10.7754	30.6	14.998	30.6	24.9805	30.6	43.5508	30.6	85.0586	30.6	126.156	30.6	205.816														
30.7	10.7949	30.7	15.0391	30.7	25.0391	30.7	43.6816	30.7	85.2383	30.7	126.418	30.7	206.256														
30.8	10.8164	30.8	15.0879	30.8	25.1094	30.8	43.791	30.8	85.418	30.8	126.668	30.8	206.695														
30.9	10.8359	30.9	15.1289	30.9	25.1602	30.9	43.9023	30.9	85.5977	30.9	126.918	30.9	207.127														
31	10.8652	31	15.168	31	25.2305	31	44.0215	31	85.7793	31	127.156	31	207.557														
31.1	10.9063	31.1	15.209	31.1	25.2988	31.1	44.1406	31.1	85.9883	31.1	127.416	31.1	207.996														
31.2	10.9355	31.2	15.248	31.2	25.3594	31.2	44.252	31.2	86.1777	31.2	127.678	31.2	208.455														
31.3	10.9648	31.3	15.2871	31.3	25.4492	31.3	44.3809	31.3	86.3477	31.3	127.926	31.3	208.896														
31.4	10.9961	31.4	15.3281	31.4	25.5391	31.4	44.502	31.4	86.5176	31.4	128.166	31.4	209.316														
31.5	11.0254	31.5	15.377	31.5	25.6191	31.5	44.6211	31.5	86.709	31.5	128.406	31.5	209.756														
31.6	11.0547	31.6	15.418	31.6	25.6797	31.6	44.752	31.6	86.8789	31.6	128.637	31.6	210.176														
31.7	11.0879	31.7	15.4688	31.7	25.752	31.7	44.873	31.7	87.0703	31.7	128.898	31.7	210.627														
31.8	11.1074	31.8	15.5	31.8	25.8105	31.8	44.9922	31.8	87.2598	31.8	129.148	31.8	211.057														
31.9	11.1367	31.9	15.5391	31.9	25.8711	31.9	45.1035	31.9	87.4395	31.9	129.389	31.9	211.488														
32	11.1563	32	15.5801	32	25.9512	32	45.2227	32	87.6191	32	129.629	32	211.908														
32.1	11.1777	32.1	15.6289	32.1	26.0117	32.1	45.332	32.1	87.8008	32.1	129.879	32.1	212.348														
32.2	11.2168	32.2	15.6699	32.2	26.0703	32.2	45.4434	32.2	87.9805	32.2	130.139	32.2	212.787														
32.3	11.2363	32.3	15.6992	32.3	26.1602	32.3	45.5625	32.3	88.1387	32.3	130.389	32.3	213.207														
32.4	11.2559	32.4	15.7402	32.4	26.2109	32.4	45.6836	32.4	88.3301	32.4	130.648	32.4	213.637														
32.5	11.2871	32.5	15.7695	32.5	26.25	32.5	45.793	32.5	88.5195	32.5	130.898	32.5	214.076														
32.6	11.3262	32.6	15.8086	32.6	26.3203	32.6	45.9121	32.6	88.6895	32.6	131.158	32.6	214.508														
32.7	11.3574	32.7	15.8398	32.7	26.3906	32.7	46.0117	32.7	88.8691	32.7	131.408	32.7	214.928														
32.8	11.377	32.8	15.8789	32.8	26.4414	32.8	46.1133	32.8	89.0293	32.8	131.658	32.8	215.357														
32.9	11.4063	32.9	15.918	32.9	26.5313	32.9	46.2324	32.9	89.1992	32.9	131.918	32.9	215.797														
33	11.4355	33	15.959	33	26.5996	33	46.3516	33	89.3691	33	132.148	33	216.227														
33.1	11.4766	33.1	16.0078	33.1	26.6602	33.1	46.4824	33.1	89.5488	33.1	132.408	33.1	216.666														
33.2	11.4961	33.2	16.0391	33.2	26.7109	33.2	46.582	33.2	89.709	33.2	132.646	33.2	217.076														
33.3	11.5254	33.3	16.0781	33.3	26.791	33.3	46.7129	33.3	89.8887	33.3	132.887	33.3	217.496														
33.4	11.5566	33.4	16.1094	33.4	26.8594	33.4	46.8027	33.4	90.0586	33.4	133.127	33.4	217.926														
33.5	11.5859	33.5	16.1387	33.5	26.9297	33.5	46.9121	33.5	90.2188	33.5	133.357	33.5	218.336														
33.6	11.625	33.6	16.1777	33.6	27.0195	33.6	47.0313	33.6	90.3984	33.6	133.617	33.6	218.756														
33.7	11.6465	33.7	16.209	33.7	27.0898	33.7	47.1426	33.7	90.5879	33.7	133.857	33.7	219.186														
33.8	11.6758	33.8	16.2383	33.8	27.1504	33.8	47.2715	33.8	90.7695	33.8	134.098	33.8	219.615														
33.9	11.7051	33.9	16.2891	33.9	27.2305	33.9	47.4023	33.9	90.9492	33.9	134.357	33.9	220.057														
34	11.7266	34	16.3184	34	27.2793	34	47.5117	34	91.1387	34	134.607	34	220.477														
34.1	11.7461	34.1	16.3477	34.1	27.3301	34.1	47.6211	34.1	91.3086	34.1	134.857	34.1	220.896														
34.2	11.7754	34.2	16.3789	34.2	27.4102	34.2	47.7324	34.2	91.4785	34.2	135.088	34.2	221.316														
34.3	11.7949	34.3	16.4082	34.3	27.4902	34.3	47.8613	34.3	91.6484	34.3	135.338	34.3	221.746														
34.4	11.8262	34.4	16.457	34.4	27.5586	34.4	47.9805	34.4	91.8379	34.4	135.586	34.4	222.176														
34.5	11.8457	34.5	16.4883	34.5	27.6191	34.5	48.1113	34.5	92.0078	34.5	135.836	34.5	222.586														
34.6	11.875	34.6	16.5273	34.6	27.6895	34.6	48.2305	34.6	92.1875	34.6	136.076	34.6	223.016														
34.7	11.8945	34.7	16.5586	34.7	27.7402	34.7	48.3418	34.7	92.3574	34.7	136.297	34.7	223.445														
34.8	11.916	34.8	16.5977	34.8	27.7988	34.8	48.4805	34.8	92.5391	34.8	136.547	34.8	223.865														
34.9	11.9453	34.9	16.6484	34.9	27.8789	34.9	48.5918	34.9	92.709	34.9	136.787	34.9	224.275														
35	11.9844	35	16.6875	35	27.959	35	48.7207	35	92.8887	35	137.037	35	224.686														
35.1	12.0059	35.1	16.7285	35.1	28.0293	35.1	48.8418	35.1	93.0488	35.1	137.277	35.1	225.105														
35.2	12.0352	35.2	16.7773	35.2	28.0996	35.2	48.9609	35.2	93.2285	35.2	137.506	35.2	225.525														
35.3	12.0547	35.3	16.8184	35.3	28.1602	35.3	49.0801	35.3	93.418	35.3	137.766	35.3	225.945														
35.4	12.0859	35.4	16.8594	35.4	28.2402	35.4	49.2031	35.4	93.6094	35.4	138.008	35.4	226.377														
35.5	12.0977	35.5	16.9199	35.5	28.3105	35.5	49.332	35.5	93.7891	35.5	138.258	35.5	226.787														
35.6	12.127	35.6	16.959	35.6	28.3809	35.6	49.4531	35.6	93.9688	35.6	138.488	35.6	227.197														
35.7	12.1563	35.7	17	35.7	28.4609	35.7	49.5625	35.7	94.1406	35.7	138.729	35.7	227.607														
35.8	12.1777	35.8	17.0391	35.8	28.541	35.8	49.6836	35.8	94.2988	35.8	138.969	35.8	228.027														
35.9	12.1973	35.9	17.0898	35.9	28.6016	35.9	49.793	35.9	94.459	35.9	139.197	35.9	228.447														
36	12.2168	36	17.1387	36	28.6602	36	49.9023	36	94.6406	36	139.428	36	228.877														
36.1	12.2461	36.1	17.1895	36.1	28.7207	36.1	50.0332	36.1	94.7988	36.1	139.668	36.1	229.297														
36.2	12.2773	36.2	17.25	36.2	28.7813	36.2	50.1621	36.2	94.9902	36.2	139.898	36.2	229.707														
36.3	12.3066	36.3	17.2988	36.3	28.8398	36.3	50.2832	36.3	95.1504	36.3	140.129	36.3	230.107														
36.4	12.3359	36.4	17.3398	36.4	28.9004	36.4	50.4023	36.4	95.2988	36.4	140.367	36.4	230.508														
36.5	12.3672	36.5	17.3887	36.5	28.9609	36.5	50.5234	36.5	95.4492	36.5	140.578	36.5	230.916														
36.6	12.3965	36.6	17.4395	36.6	29.0215	36.6	50.6328	36.6	95.5996	36.6	140.818	36.6	231.326														
36.7	12.416	36.7	17.4785	36.7	29.0703	36.7	50.7422	36.7	95.7598	36.7	141.059	36.7	231.736														
36.8	12.4473	36.8	17.5293	36.8	29.1309	36.8	50.873	36.8	95.9297	36.8	141.309	36.8	232.166														
36.9	12.4766	36.9	17.5781	36.9	29.2012	36.9	51.002	36.9	96.1191	36.9	141.547	36.9	232.566														
37	12.5059	37	17.6094	37	29.2695	37	51.1113	37	96.2793	37	141.777	37	232.967														
37.1	12.5371	37.1	17.6387	37.1	29.3496	37.1	51.2227	37.1	96.4395	37.1	142.027	37.1	233.367														
37.2	12.5566	37.2	17.6797	37.2	29.4199	37.2	51.332	37.2	96.6094	37.2	142.248	37.2	233.756														
37.3	12.5957	37.3	17.7285	37.3	29.4902	37.3	51.4531	37.3	96.7598	37.3	142.479	37.3	234.176														
37.4	12.627	37.4	17.7695	37.4	29.5703	37.4	51.5625	37.4	96.9395	37.4	142.727	37.4	234.596														
37.5	12.6563	37.5	17.8086	37.5	29.6504	37.5	51.6719	37.5	97.0996	37.5	142.947	37.5	235.006														
37.6	12.6953	37.6	17.8496	37.6	29.7207	37.6	51.793	37.6	97.2695	37.6	143.197	37.6	235.416														
37.7	12.7168	37.7	17.8984	37.7	29.7695	37.7	51.9023	37.7	97.459	37.7	143.408	37.7	235.826														
37.8	12.7461	37.8	17.9297	37.8	29.8496	37.8	52.0313	37.8	97.6484	37.8	143.637	37.8	236.236														
37.9	12.7852	37.9	17.9785	37.9	29.9199	37.9	52.1523	37.9	97.8184	37.9	143.867	37.9	236.646														
38	12.8066	38	18.0176	38	29.9707	38	52.2617	38	97.9688	38	144.078	38	237.066														
38.1	12.8359	38.1	18.0488	38.1	30.0391	38.1	52.3809	38.1	98.1289	38.1	144.307	38.1	237.486														
38.2	12.8652	38.2	18.0781	38.2	30.0996	38.2	52.502	38.2	98.2891	38.2	144.527	38.2	237.896														
38.3	12.8965	38.3	18.1094	38.3	30.1504	38.3	52.6113	38.3	98.4492	38.3	144.777	38.3	238.307														
38.4	12.916	38.4	18.1484	38.4	30.2305	38.4	52.7324	38.4	98.6387	38.4	145.008	38.4	238.707														
38.5	12.9551	38.5	18.1875	38.5	30.3105	38.5	52.8613	38.5	98.8184	38.5	145.258	38.5	239.127														
38.6	12.9863	38.6	18.2285	38.6	30.3789	38.6	52.9922	38.6	98.998	38.6	145.496	38.6	239.525														
38.7	13.0156	38.7	18.2578	38.7	30.4395	38.7	53.1016	38.7	99.1582	38.7	145.727	38.7	239.916														
38.8	13.0254	38.8	18.2891	38.8	30.5195	38.8	53.2109	38.8	99.2988	38.8	145.967	38.8	240.316														
38.9	13.0664	38.9	18.3379	38.9	30.5898	38.9	53.332	38.9	99.4492	38.9	146.207	38.9	240.715														
39	13.0859	39	18.3789	39	30.6699	39	53.4512	39	99.6191	39	146.438	39	241.125														
39.1	13.1152	39.1	18.4082	39.1	30.7402	39.1	53.5723	39.1	99.7891	39.1	146.678	39.1	241.516														
39.2	13.1348	39.2	18.4375	39.2	30.7988	39.2	53.7012	39.2	99.9492	39.2	146.916	39.2	241.896														
39.3	13.1563	39.3	18.4785	39.3	30.8691	39.3	53.8105	39.3	100.129	39.3	147.137	39.3	242.307														
39.4	13.1855	39.4	18.5176	39.4	30.9395	39.4	53.9219	39.4	100.289	39.4	147.357	39.4	242.705														
39.5	13.2148	39.5	18.5488	39.5	30.9902	39.5	54.0313	39.5	100.438	39.5	147.576	39.5	243.096														
39.6	13.2461	39.6	18.5879	39.6	31.0488	39.6	54.1406	39.6	100.578	39.6	147.807	39.6	243.496														
39.7	13.2656	39.7	18.6172	39.7	31.1094	39.7	54.2422	39.7	100.729	39.7	148.037	39.7	243.906														
39.8	13.2852	39.8	18.6484	39.8	31.1797	39.8	54.3613	39.8	100.908	39.8	148.268	39.8	244.307														
39.9	13.3047	39.9	18.6875	39.9	31.25	39.9	54.4805	39.9	101.068	39.9	148.506	39.9	244.695														
40	13.3359	40	18.7188	40	31.3203	40	54.5918	40	101.219	40	148.746	40	245.096														
40.1	13.3555	40.1	18.7578	40.1	31.3691	40.1	54.7109	40.1	101.348	40.1	148.986	40.1	245.486														
40.2	13.3945	40.2	18.7969	40.2	31.4492	40.2	54.8203	40.2	101.488	40.2	149.217	40.2	245.885														
40.3	13.416	40.3	18.8379	40.3	31.5195	40.3	54.9316	40.3	101.629	40.3	149.438	40.3	246.285														
40.4	13.4355	40.4	18.877	40.4	31.5898	40.4	55.0313	40.4	101.768	40.4	149.676	40.4	246.666														
40.5	13.4648	40.5	18.918	40.5	31.6602	40.5	55.1406	40.5	101.908	40.5	149.916	40.5	247.076														
40.6	13.4961	40.6	18.957	40.6	31.709	40.6	55.252	40.6	102.049	40.6	150.146	40.6	247.475														
40.7	13.5156	40.7	18.9883	40.7	31.7793	40.7	55.3516	40.7	102.188	40.7	150.377	40.7	247.865														
40.8	13.5449	40.8	19.0371	40.8	31.8398	40.8	55.4609	40.8	102.338	40.8	150.617	40.8	248.266														
40.9	13.5879	40.9	19.0801	40.9	31.9102	40.9	55.5527	40.9	102.49	40.9	150.857	40.9	248.688														
41	13.6074	41	19.1289	41	31.9609	41	55.6523	41	102.641	41	151.078	41	249.078														
41.1	13.627	41.1	19.1602	41.1	32.0313	41.1	55.7637	41.1	102.799	41.1	151.309	41.1	249.457														
41.2	13.6465	41.2	19.1992	41.2	32.1113	41.2	55.8633	41.2	102.939	41.2	151.527	41.2	249.848														
41.3	13.6875	41.3	19.25	41.3	32.1914	41.3	55.9629	41.3	103.1	41.3	151.777	41.3	250.246														
41.4	13.707	41.4	19.2988	41.4	32.2617	41.4	56.0723	41.4	103.26	41.4	152.008	41.4	250.637														
41.5	13.7266	41.5	19.3398	41.5	32.3105	41.5	56.1934	41.5	103.4	41.5	152.219	41.5	251.037														
41.6	13.7461	41.6	19.3691	41.6	32.3809	41.6	56.3027	41.6	103.549	41.6	152.447	41.6	251.418														
41.7	13.7676	41.7	19.4102	41.7	32.4512	41.7	56.4219	41.7	103.709	41.7	152.668	41.7	251.797														
41.8	13.8066	41.8	19.459	41.8	32.5313	41.8	56.5332	41.8	103.879	41.8	152.898	41.8	252.188														
41.9	13.8262	41.9	19.5	41.9	32.5996	41.9	56.6523	41.9	104.02	41.9	153.127	41.9	252.586														
42	13.8457	42	19.5488	42	32.6602	42	56.7715	42	104.18	42	153.357	42	252.967														
42.1	13.877	42.1	19.5781	42.1	32.7402	42.1	56.8828	42.1	104.33	42.1	153.588	42.1	253.348														
42.2	13.8965	42.2	19.6094	42.2	32.8105	42.2	57.002	42.2	104.49	42.2	153.797	42.2	253.727														
42.3	13.9258	42.3	19.6484	42.3	32.8613	42.3	57.123	42.3	104.648	42.3	154.008	42.3	254.098														
42.4	13.957	42.4	19.6895	42.4	32.9395	42.4	57.2422	42.4	104.818	42.4	154.238	42.4	254.486														
42.5	13.9766	42.5	19.7383	42.5	33.0098	42.5	57.3516	42.5	104.969	42.5	154.467	42.5	254.887														
42.6	14.0059	42.6	19.7695	42.6	33.0703	42.6	57.4512	42.6	105.119	42.6	154.688	42.6	255.246														
42.7	14.0254	42.7	19.8086	42.7	33.1309	42.7	57.5723	42.7	105.289	42.7	154.918	42.7	255.637														
42.8	14.0664	42.8	19.8477	42.8	33.2109	42.8	57.6914	42.8	105.449	42.8	155.158	42.8	256.047														
42.9	14.0859	42.9	19.8887	42.9	33.291	42.9	57.8027	42.9	105.6	42.9	155.377	42.9	256.436														
43	14.1152	43	19.918	43	33.3496	43	57.9121	43	105.76	43	155.598	43	256.787														
43.1	14.127	43.1	19.9688	43.1	33.4199	43.1	58.0313	43.1	105.898	43.1	155.807	43.1	257.176														
43.2	14.1563	43.2	20.0078	43.2	33.4609	43.2	58.1426	43.2	106.039	43.2	156.008	43.2	257.566														
